Site,snp_ID,Slope,SE,ENV,Type
2,CE10_chr1_9110324,0.36664595384135434,0.3426663110027919,MAT,obs
3,CE10_chr1_9110324,0.4221501016891043,0.12705559864032787,MAT,obs
4,CE10_chr1_9110324,2.0921982099415706,0.4014020190276962,MAT,obs
5,CE10_chr1_9110324,0.8984359912629569,0.15420504215394049,MAT,obs
6,CE10_chr1_9110324,-0.29297947110998657,0.1456376412624217,MAT,obs
7,CE10_chr1_9110324,-0.305200096977792,0.12954133291772854,MAT,obs
8,CE10_chr1_9110324,0.1840694015882179,0.1728506904819363,MAT,obs
9,CE10_chr1_9110324,0.1905890791378436,0.11269278859340329,MAT,obs
10,CE10_chr1_9110324,0.08934537371470037,0.11613719334800343,MAT,obs
11,CE10_chr1_9110324,0.5936403722820129,0.1763367024629228,MAT,obs
12,CE10_chr1_9110324,3.5393329659813597,1.1688278751919268,MAT,obs
1,CE10_chr1_10285837,-0.12597434585254913,0.16612747007681547,MAT,obs
2,CE10_chr1_10285837,-0.23251551668913276,0.15200453751948328,MAT,obs
3,CE10_chr1_10285837,0.5375394334701971,0.14929700452059863,MAT,obs
4,CE10_chr1_10285837,2.1227432725720163,0.3733626706113455,MAT,obs
5,CE10_chr1_10285837,-1.0158025148643806,0.2562287633663924,MAT,obs
6,CE10_chr1_10285837,-0.24397889250290217,0.14684791591313107,MAT,obs
7,CE10_chr1_10285837,-0.08021308944304076,20310.588305267247,MAT,obs
8,CE10_chr1_10285837,44.59648412711141,37704.78591715232,MAT,obs
9,CE10_chr1_10285837,44.16248573789668,41675.34933997592,MAT,obs
10,CE10_chr1_10285837,0.2765013500485678,0.14251732900271763,MAT,obs
11,CE10_chr1_10285837,0.7193503254361615,0.4791857674931264,MAT,obs
12,CE10_chr1_10285837,-1.8854921874473265,0.8209910455297028,MAT,obs
1,CE10_chr1_41675448,0.23321784731831136,0.15457672957800292,MAT,obs
2,CE10_chr1_41675448,-0.8247592234154429,0.14077043888406757,MAT,obs
3,CE10_chr1_41675448,0.2839570127386549,0.1181432430280329,MAT,obs
4,CE10_chr1_41675448,-0.16324343765968766,0.33774386405698686,MAT,obs
5,CE10_chr1_41675448,0.7063884446617652,0.1525362426917109,MAT,obs
6,CE10_chr1_41675448,0.02560394853588382,0.2215977438382013,MAT,obs
7,CE10_chr1_41675448,-0.043641023752511346,19952.2938946584,MAT,obs
8,CE10_chr1_41675448,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr1_41675448,-0.3228855165452831,0.11012290535957717,MAT,obs
10,CE10_chr1_41675448,46.45423016456539,44714.45059506193,MAT,obs
11,CE10_chr1_41675448,0.5647035985529525,0.2647289794303034,MAT,obs
12,CE10_chr1_41675448,0.09566518912996806,0.13452831352897707,MAT,obs
1,CE10_chr1_41675470,0.2210065600013721,0.1525144833350387,MAT,obs
2,CE10_chr1_41675470,-0.7412868669517144,0.13691124536277158,MAT,obs
3,CE10_chr1_41675470,0.28252773626257743,0.11832002137659192,MAT,obs
4,CE10_chr1_41675470,-0.027823262954373273,0.3119679541017815,MAT,obs
5,CE10_chr1_41675470,0.7063884446617652,0.1525362426917109,MAT,obs
6,CE10_chr1_41675470,-0.4150525689120868,0.3097049235298221,MAT,obs
7,CE10_chr1_41675470,-0.08021308944304076,20310.588305267247,MAT,obs
8,CE10_chr1_41675470,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr1_41675470,-0.35768527183556975,0.10725724359224763,MAT,obs
10,CE10_chr1_41675470,46.45423016456539,44714.45059506193,MAT,obs
11,CE10_chr1_41675470,0.5510646987094197,0.25909175943325313,MAT,obs
12,CE10_chr1_41675470,0.067778068761432,0.13085407020018217,MAT,obs
1,CE10_chr1_41676505,0.22345187921693943,0.1512380024150344,MAT,obs
2,CE10_chr1_41676505,-0.7893670370948979,0.14346192273472805,MAT,obs
3,CE10_chr1_41676505,0.4960581477258408,0.12348775117197047,MAT,obs
4,CE10_chr1_41676505,0.29882384649923877,0.3441011103404308,MAT,obs
5,CE10_chr1_41676505,1.016728832091718,0.16956818424764888,MAT,obs
6,CE10_chr1_41676505,0.46690931878363023,0.23074743316350613,MAT,obs
7,CE10_chr1_41676505,-0.6525259551566539,0.5526843607169599,MAT,obs
8,CE10_chr1_41676505,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr1_41676505,-0.05111371090154799,0.1169724254443339,MAT,obs
10,CE10_chr1_41676505,2.8525772955985667,0.9655647550493777,MAT,obs
11,CE10_chr1_41676505,0.7615363550499173,0.34269370748586403,MAT,obs
12,CE10_chr1_41676505,0.044206359903230845,0.13851912438958258,MAT,obs
1,CE10_chr1_41676527,0.31577727624432395,0.15245675778815154,MAT,obs
2,CE10_chr1_41676527,-0.7249162785135062,0.14165281565227852,MAT,obs
3,CE10_chr1_41676527,0.4657698670154087,0.12241609583048485,MAT,obs
4,CE10_chr1_41676527,0.29882384649923877,0.3441011103404308,MAT,obs
5,CE10_chr1_41676527,0.9539988881150254,0.1687214591304177,MAT,obs
6,CE10_chr1_41676527,0.46690931878363023,0.23074743316350613,MAT,obs
7,CE10_chr1_41676527,-0.6525259551566539,0.5526843607169599,MAT,obs
8,CE10_chr1_41676527,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr1_41676527,-0.14830662156642735,0.11557225197130397,MAT,obs
10,CE10_chr1_41676527,46.47308369847312,44925.58650333912,MAT,obs
11,CE10_chr1_41676527,0.7844294911118257,0.35169160787178133,MAT,obs
12,CE10_chr1_41676527,0.05971110338535507,0.1336444748565013,MAT,obs
1,CE10_chr2_2890930,0.9479751680486507,0.9749849033596463,MAT,obs
2,CE10_chr2_2890930,47.97945004946729,56701.51088755036,MAT,obs
3,CE10_chr2_2890930,-0.015438371757870661,24472.633410915998,MAT,obs
4,CE10_chr2_2890930,-2.4696024770765358e-14,83791.58507602365,MAT,obs
5,CE10_chr2_2890930,0.8935383350852587,31565.779782591824,MAT,obs
6,CE10_chr2_2890930,NA,NA,MAT,obs
7,CE10_chr2_2890930,-0.08477453440069796,20634.091192880147,MAT,obs
8,CE10_chr2_2890930,NA,NA,MAT,obs
9,CE10_chr2_2890930,-0.08379426181619595,17743.006339218093,MAT,obs
10,CE10_chr2_2890930,-0.22838618098235902,24119.072090755657,MAT,obs
11,CE10_chr2_2890930,-0.07415040884086184,16376.545605571453,MAT,obs
12,CE10_chr2_2890930,-0.1972421107841631,28438.389699981395,MAT,obs
1,CE10_chr2_13563156,46.783105617823686,55045.941136681024,MAT,obs
2,CE10_chr2_13563156,-0.12819128852653192,19770.515179503323,MAT,obs
3,CE10_chr2_13563156,0.10723706587693364,25867.329199828622,MAT,obs
4,CE10_chr2_13563156,-1.9325021787595114,1.1954076927902,MAT,obs
5,CE10_chr2_13563156,0.7774765396439464,0.2636025329532297,MAT,obs
6,CE10_chr2_13563156,-0.34384543885852387,22561.237880441855,MAT,obs
7,CE10_chr2_13563156,0.44480446509723776,0.23962559179560258,MAT,obs
8,CE10_chr2_13563156,0.24533185118870474,20605.888784812152,MAT,obs
9,CE10_chr2_13563156,0.06555645171321968,25092.66734772892,MAT,obs
10,CE10_chr2_13563156,-0.0654284629480481,20974.648241304345,MAT,obs
11,CE10_chr2_13563156,-0.6998398760735014,0.4455786914316918,MAT,obs
12,CE10_chr2_13563156,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18320447,0.04037975712594363,25389.944668325577,MAT,obs
2,CE10_chr2_18320447,-3.2267649981476154,1.1223863257265987,MAT,obs
3,CE10_chr2_18320447,-0.48273710878219506,0.13993256175714883,MAT,obs
4,CE10_chr2_18320447,0.16773225295110497,0.27114381852504355,MAT,obs
5,CE10_chr2_18320447,0.2683174101683635,0.1618601545532576,MAT,obs
6,CE10_chr2_18320447,0.2288193460881003,0.18571238701749979,MAT,obs
7,CE10_chr2_18320447,-0.34936200130543654,0.1259538321095447,MAT,obs
8,CE10_chr2_18320447,0.24533185118870474,20605.888784812152,MAT,obs
9,CE10_chr2_18320447,0.9115847140250907,0.1790939702883674,MAT,obs
10,CE10_chr2_18320447,-0.06736451337834048,0.15005306303546662,MAT,obs
11,CE10_chr2_18320447,-0.28599945786086706,0.10284480385972446,MAT,obs
12,CE10_chr2_18320447,43.9882867607568,42181.458382452176,MAT,obs
1,CE10_chr2_18320697,48.147101576263836,51204.742894791736,MAT,obs
2,CE10_chr2_18320697,46.12057519613594,35625.34348813234,MAT,obs
3,CE10_chr2_18320697,0.047613680076504794,0.12065251190154015,MAT,obs
4,CE10_chr2_18320697,0.047229693201237995,0.28740972424640254,MAT,obs
5,CE10_chr2_18320697,-1.0694715718311985,0.18369267978881848,MAT,obs
6,CE10_chr2_18320697,0.3113250887908082,0.14154876853597134,MAT,obs
7,CE10_chr2_18320697,0.189433016858532,0.21874007782771804,MAT,obs
8,CE10_chr2_18320697,0.3935655842566608,0.18083966432377227,MAT,obs
9,CE10_chr2_18320697,0.45689017712530383,0.14765240357834092,MAT,obs
10,CE10_chr2_18320697,0.31565284987703,0.11401285935649612,MAT,obs
11,CE10_chr2_18320697,0.363593061613428,0.10994702508156673,MAT,obs
12,CE10_chr2_18320697,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18584866,1.7635175074593932,0.4815236145940995,MAT,obs
2,CE10_chr2_18584866,44.717698551202574,37629.95172503858,MAT,obs
3,CE10_chr2_18584866,-0.18558777173580218,0.1343267728003215,MAT,obs
4,CE10_chr2_18584866,-0.3907253124404346,0.27880392864525005,MAT,obs
5,CE10_chr2_18584866,-0.9249774696988077,0.16039161377451952,MAT,obs
6,CE10_chr2_18584866,0.1534325352862823,0.13964690678961134,MAT,obs
7,CE10_chr2_18584866,0.3847284346075961,0.23999338577518906,MAT,obs
8,CE10_chr2_18584866,0.28600893065697475,0.17800343004551505,MAT,obs
9,CE10_chr2_18584866,0.4407450307595936,0.1416203677422837,MAT,obs
10,CE10_chr2_18584866,0.3005773392627755,0.11708812949049761,MAT,obs
11,CE10_chr2_18584866,0.4226551246425101,0.11112978603410754,MAT,obs
12,CE10_chr2_18584866,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18631100,1.7195051010288247,0.47589397174943,MAT,obs
2,CE10_chr2_18631100,44.68418955671311,37316.1196855879,MAT,obs
3,CE10_chr2_18631100,-0.21316920720699398,0.12816656593983383,MAT,obs
4,CE10_chr2_18631100,-0.0857835895809833,0.2742233745421229,MAT,obs
5,CE10_chr2_18631100,-0.8640897876327608,0.16559700544137998,MAT,obs
6,CE10_chr2_18631100,0.12604899377520476,0.14907949527021994,MAT,obs
7,CE10_chr2_18631100,0.2368412569895324,0.21688728947516653,MAT,obs
8,CE10_chr2_18631100,0.3935655842566608,0.18083966432377227,MAT,obs
9,CE10_chr2_18631100,0.20511482720695504,0.16018984522399582,MAT,obs
10,CE10_chr2_18631100,0.20990601613663779,0.11166624790223176,MAT,obs
11,CE10_chr2_18631100,0.3734852710278228,0.11064233516288526,MAT,obs
12,CE10_chr2_18631100,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18632042,48.147101576263836,51204.742894791736,MAT,obs
2,CE10_chr2_18632042,46.16463316358319,36019.92891341897,MAT,obs
3,CE10_chr2_18632042,0.13833323516828322,0.12104044023915243,MAT,obs
4,CE10_chr2_18632042,-1.5186613772178947,0.38422399055654816,MAT,obs
5,CE10_chr2_18632042,-1.541268171409275,0.21614664233924932,MAT,obs
6,CE10_chr2_18632042,0.1534325352862823,0.13964690678961134,MAT,obs
7,CE10_chr2_18632042,0.34050602351684645,0.19234764114554553,MAT,obs
8,CE10_chr2_18632042,0.5368004642879014,0.19221705783294452,MAT,obs
9,CE10_chr2_18632042,0.46729971021732725,0.17210467651072278,MAT,obs
10,CE10_chr2_18632042,0.3514591516610745,0.11597105617094024,MAT,obs
11,CE10_chr2_18632042,0.2182408198446377,0.12204232473201067,MAT,obs
12,CE10_chr2_18632042,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18734446,-0.037813181244241184,0.16183794160206016,MAT,obs
2,CE10_chr2_18734446,-0.41432838810886563,0.13531415265858313,MAT,obs
3,CE10_chr2_18734446,0.11808515246506797,0.12238498302815233,MAT,obs
4,CE10_chr2_18734446,0.1260363275833717,0.2715595540564346,MAT,obs
5,CE10_chr2_18734446,0.7477398121154554,0.15437179605914214,MAT,obs
6,CE10_chr2_18734446,-0.00940156802147717,0.14704774144988086,MAT,obs
7,CE10_chr2_18734446,-23.380258288081514,18841.877834648967,MAT,obs
8,CE10_chr2_18734446,43.41491048984837,38424.59252979468,MAT,obs
9,CE10_chr2_18734446,-0.1601610110336196,0.14519523455605884,MAT,obs
10,CE10_chr2_18734446,-0.12563185055488157,0.1163696239654362,MAT,obs
11,CE10_chr2_18734446,-0.4784179539432961,0.10560144344325442,MAT,obs
12,CE10_chr2_18734446,-0.5911230858717572,0.1734790026269311,MAT,obs
1,CE10_chr2_18738517,1.087964155054269,0.33389598611023924,MAT,obs
2,CE10_chr2_18738517,-1.4986583561753002,0.9971696948627042,MAT,obs
3,CE10_chr2_18738517,-0.14846406392140335,0.12588677042092244,MAT,obs
4,CE10_chr2_18738517,0.1246448468006708,0.27918000184299047,MAT,obs
5,CE10_chr2_18738517,-0.9533480886477794,0.18787336299165808,MAT,obs
6,CE10_chr2_18738517,0.6069900969740714,0.16161289688971997,MAT,obs
7,CE10_chr2_18738517,22.349240700292068,20935.060123055406,MAT,obs
8,CE10_chr2_18738517,-0.8716538663224491,0.6991192906025694,MAT,obs
9,CE10_chr2_18738517,0.258443943995609,0.15755391749314884,MAT,obs
10,CE10_chr2_18738517,0.5639621970977171,0.1280088424832903,MAT,obs
11,CE10_chr2_18738517,0.39592468500360795,0.12181190949544306,MAT,obs
12,CE10_chr2_18738517,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18964953,1.7635175074593932,0.4815236145940995,MAT,obs
2,CE10_chr2_18964953,0.3039107766021139,0.33701698317073,MAT,obs
3,CE10_chr2_18964953,0.35307008196684314,0.1238390914465134,MAT,obs
4,CE10_chr2_18964953,-0.40343160305390474,0.28819781376468123,MAT,obs
5,CE10_chr2_18964953,-1.0996933689607449,0.16779573075838958,MAT,obs
6,CE10_chr2_18964953,0.5106644354482073,0.15198430954660846,MAT,obs
7,CE10_chr2_18964953,-0.5002721019837529,0.5323222093186858,MAT,obs
8,CE10_chr2_18964953,0.24533185118870474,20605.888784812152,MAT,obs
9,CE10_chr2_18964953,0.4228203192680151,0.14510126581755103,MAT,obs
10,CE10_chr2_18964953,0.2245498199906708,0.11915238962394682,MAT,obs
11,CE10_chr2_18964953,0.3797766914044839,0.11078949201705336,MAT,obs
12,CE10_chr2_18964953,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_18965007,1.7635175074593932,0.4815236145940995,MAT,obs
2,CE10_chr2_18965007,44.75674495674848,37999.10681617777,MAT,obs
3,CE10_chr2_18965007,0.223179254704351,0.1289887862921326,MAT,obs
4,CE10_chr2_18965007,-0.23699402998716948,0.275899711189382,MAT,obs
5,CE10_chr2_18965007,-1.2024721009378205,0.17749239884232546,MAT,obs
6,CE10_chr2_18965007,0.2644563327902899,0.147280788253352,MAT,obs
7,CE10_chr2_18965007,0.599671739843682,0.3869368018906043,MAT,obs
8,CE10_chr2_18965007,0.24533185118870474,20605.888784812152,MAT,obs
9,CE10_chr2_18965007,0.3906854371331125,0.1449131508367476,MAT,obs
10,CE10_chr2_18965007,0.15077251506458,0.1173140161749171,MAT,obs
11,CE10_chr2_18965007,0.5443848888785948,0.10988846109401466,MAT,obs
12,CE10_chr2_18965007,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr2_41091592,1.8797250213309549,0.49414426849916004,MAT,obs
2,CE10_chr2_41091592,-48.964455904442254,33576.05805754626,MAT,obs
3,CE10_chr2_41091592,-0.1085296736047038,26139.145304732934,MAT,obs
4,CE10_chr2_41091592,0.34362065682981696,0.648064022267294,MAT,obs
5,CE10_chr2_41091592,-0.46298773448821906,0.2603685941388673,MAT,obs
6,CE10_chr2_41091592,-0.48023983732663883,0.16629061457329375,MAT,obs
7,CE10_chr2_41091592,-0.2304808866420133,0.13463710154112682,MAT,obs
8,CE10_chr2_41091592,-0.464470024238243,26984.832962013432,MAT,obs
9,CE10_chr2_41091592,0.29726588043784713,0.13611245408776732,MAT,obs
10,CE10_chr2_41091592,-0.27164242715739867,0.1342737660606992,MAT,obs
11,CE10_chr2_41091592,-0.18837458592730041,0.12237436213137835,MAT,obs
12,CE10_chr2_41091592,-0.21560429649829377,17214.905309545768,MAT,obs
1,CE10_chr2_44949494,-47.127354856954845,56119.96656876621,MAT,obs
2,CE10_chr2_44949494,48.568127956345364,32845.52399470078,MAT,obs
3,CE10_chr2_44949494,-0.30218931729879445,0.15224361586593246,MAT,obs
4,CE10_chr2_44949494,0.3267354863531633,0.41463330729965864,MAT,obs
5,CE10_chr2_44949494,0.035164629119778405,0.17847905627074606,MAT,obs
6,CE10_chr2_44949494,-0.549185705522073,0.16877521592636263,MAT,obs
7,CE10_chr2_44949494,-0.09170433261836937,19111.041158839496,MAT,obs
8,CE10_chr2_44949494,43.60756824189332,40320.87204423915,MAT,obs
9,CE10_chr2_44949494,-0.32356875497704374,17718.53759242942,MAT,obs
10,CE10_chr2_44949494,-1.552649068646988,0.6332579714759246,MAT,obs
11,CE10_chr2_44949494,-0.047206628914545926,0.42013521823408384,MAT,obs
12,CE10_chr2_44949494,0.26535600151744454,16819.545738904515,MAT,obs
1,CE10_chr3_4171962,-0.6948197889619632,0.300216210951429,MAT,obs
2,CE10_chr3_4171962,0.12413147115872561,23206.908141136075,MAT,obs
3,CE10_chr3_4171962,0.161243299973231,0.22613591169610933,MAT,obs
4,CE10_chr3_4171962,-0.27334062279212384,33176.11195901407,MAT,obs
5,CE10_chr3_4171962,0.35050481030358244,0.34901835765390327,MAT,obs
6,CE10_chr3_4171962,-0.9676857709225363,0.37730786009389305,MAT,obs
7,CE10_chr3_4171962,0.46594405952799184,0.12038253775325117,MAT,obs
8,CE10_chr3_4171962,-43.173756215803486,38512.80002162784,MAT,obs
9,CE10_chr3_4171962,21.809192471461124,19058.54301766103,MAT,obs
10,CE10_chr3_4171962,0.49226563231630327,0.17390472567379472,MAT,obs
11,CE10_chr3_4171962,-0.582090416681412,0.4678823949627596,MAT,obs
12,CE10_chr3_4171962,-0.27636702358874016,19862.622964714126,MAT,obs
1,CE10_chr3_45146794,-0.5686598379414787,0.1699147790686599,MAT,obs
2,CE10_chr3_45146794,0.10724533102799882,0.13520082611379247,MAT,obs
3,CE10_chr3_45146794,-0.6450611637984296,0.13353451169131958,MAT,obs
4,CE10_chr3_45146794,1.020292264958458,0.33862626760551057,MAT,obs
5,CE10_chr3_45146794,1.142112307263756,0.19505718083696763,MAT,obs
6,CE10_chr3_45146794,-0.7944631719423345,0.1875119165691344,MAT,obs
7,CE10_chr3_45146794,-0.04370476870831084,19754.16690861788,MAT,obs
8,CE10_chr3_45146794,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr3_45146794,-0.04609551172093427,25058.952121738108,MAT,obs
10,CE10_chr3_45146794,0.14829431650428446,0.27406467097696524,MAT,obs
11,CE10_chr3_45146794,-0.05996381931780681,0.23272320249058015,MAT,obs
12,CE10_chr3_45146794,-0.5820348421466408,0.21052741441814304,MAT,obs
1,CE10_chr3_49434709,-0.46360197117030694,0.253580700152067,MAT,obs
2,CE10_chr3_49434709,-0.41158148862195865,0.1729035520985092,MAT,obs
3,CE10_chr3_49434709,0.3883760907876448,0.28779723731911433,MAT,obs
4,CE10_chr3_49434709,-1.106792777663874,0.45092400974167307,MAT,obs
5,CE10_chr3_49434709,0.5420323393355544,0.36149210100305007,MAT,obs
6,CE10_chr3_49434709,-0.5096564990834828,20996.275137711138,MAT,obs
7,CE10_chr3_49434709,22.349240700292068,20935.060123055406,MAT,obs
8,CE10_chr3_49434709,0.24533185118870474,20605.888784812152,MAT,obs
9,CE10_chr3_49434709,21.331433804118124,18947.6624750517,MAT,obs
10,CE10_chr3_49434709,-0.2881336463032494,0.12056802656711865,MAT,obs
11,CE10_chr3_49434709,0.22225186955490409,0.10853597418450225,MAT,obs
12,CE10_chr3_49434709,43.9882867607568,42181.458382452176,MAT,obs
1,CE10_chr3_49436336,-0.06669905410868135,26645.930770537267,MAT,obs
2,CE10_chr3_49436336,0.17994677219984387,0.24658722784664855,MAT,obs
3,CE10_chr3_49436336,1.4643686099869677,0.9622747390224682,MAT,obs
4,CE10_chr3_49436336,0.2833649340058601,0.9107547368137251,MAT,obs
5,CE10_chr3_49436336,-0.2631107354325894,0.18900402023452806,MAT,obs
6,CE10_chr3_49436336,-14.216537925342934,17751.265433569028,MAT,obs
7,CE10_chr3_49436336,-0.043641023752511346,19952.2938946584,MAT,obs
8,CE10_chr3_49436336,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr3_49436336,-0.06555622784761331,25092.675583397147,MAT,obs
10,CE10_chr3_49436336,0.053242156973104256,20820.2423421203,MAT,obs
11,CE10_chr3_49436336,-0.11111026387956788,15313.423256396127,MAT,obs
12,CE10_chr3_49436336,0.23820127184680637,17333.12476884049,MAT,obs
1,CE10_chr3_49436387,0.8880157302276408,0.18695976871403372,MAT,obs
2,CE10_chr3_49436387,-0.31601868814006584,0.1329846982918202,MAT,obs
3,CE10_chr3_49436387,-0.6501817097676378,0.17959497842756886,MAT,obs
4,CE10_chr3_49436387,-0.20759636517954771,0.30613069512760477,MAT,obs
5,CE10_chr3_49436387,-0.05101682552029953,0.1237229619548029,MAT,obs
6,CE10_chr3_49436387,-0.07135972291132107,0.15321131237475602,MAT,obs
7,CE10_chr3_49436387,-0.032799140953235856,19793.593728773576,MAT,obs
8,CE10_chr3_49436387,-0.04972819686357935,0.22158735948239883,MAT,obs
9,CE10_chr3_49436387,0.12449363643229634,0.1350405332457686,MAT,obs
10,CE10_chr3_49436387,-0.2507055730182637,0.14752432917465122,MAT,obs
11,CE10_chr3_49436387,-0.05824402491549562,0.10878339963570234,MAT,obs
12,CE10_chr3_49436387,1.7698070919136508,0.3577048292399592,MAT,obs
1,CE10_chr4_45367078,0.01335880314297752,25587.68602558613,MAT,obs
2,CE10_chr4_45367078,-0.03454162182737414,18794.98676483681,MAT,obs
3,CE10_chr4_45367078,0.13179260086896202,26320.40391009113,MAT,obs
4,CE10_chr4_45367078,-0.8555515901922812,0.5138024947417785,MAT,obs
5,CE10_chr4_45367078,-0.9672969534697631,0.33867152764238884,MAT,obs
6,CE10_chr4_45367078,-0.5187294995748122,20808.869977020382,MAT,obs
7,CE10_chr4_45367078,-0.1251847502330139,0.11393434595845829,MAT,obs
8,CE10_chr4_45367078,-43.173756215803486,38512.80002162784,MAT,obs
9,CE10_chr4_45367078,22.079103929717217,18889.94657703219,MAT,obs
10,CE10_chr4_45367078,-47.238452804768,43006.33494227147,MAT,obs
11,CE10_chr4_45367078,20.641789049454754,20066.28663136636,MAT,obs
12,CE10_chr4_45367078,-0.2381995284520351,17333.085618816578,MAT,obs
1,CE10_chr5_6592466,0.14266950145203172,0.22179833007167227,MAT,obs
2,CE10_chr5_6592466,0.17580174842808372,0.2384675731021704,MAT,obs
3,CE10_chr5_6592466,2.0833388379262443,0.5066356209981947,MAT,obs
4,CE10_chr5_6592466,0.3131531356731727,34084.655397507515,MAT,obs
5,CE10_chr5_6592466,-0.4039064437462935,0.2522872948764845,MAT,obs
6,CE10_chr5_6592466,0.06945776566137453,0.1414224633938665,MAT,obs
7,CE10_chr5_6592466,-0.043641023752511346,19952.2938946584,MAT,obs
8,CE10_chr5_6592466,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr5_6592466,-0.09825515632835352,15446.859454106618,MAT,obs
10,CE10_chr5_6592466,0.3089343201990849,0.2320884339420487,MAT,obs
11,CE10_chr5_6592466,-0.11111026387956788,15313.423256396127,MAT,obs
12,CE10_chr5_6592466,0.03794268631561041,0.2074841103728694,MAT,obs
1,CE10_chr5_35111467,0.30861773184246893,29683.18570918226,MAT,obs
2,CE10_chr5_35111467,NA,NA,MAT,obs
3,CE10_chr5_35111467,-0.13178996970445675,26320.464396340245,MAT,obs
4,CE10_chr5_35111467,0.3131531356731727,34084.655397507515,MAT,obs
5,CE10_chr5_35111467,0.012665258656227675,19435.6364836689,MAT,obs
6,CE10_chr5_35111467,0.5096541793715543,20996.23939668695,MAT,obs
7,CE10_chr5_35111467,-0.08021308944304076,20310.588305267247,MAT,obs
8,CE10_chr5_35111467,-0.245331801988713,20605.882992165392,MAT,obs
9,CE10_chr5_35111467,-0.10473267809627546,24972.73904777881,MAT,obs
10,CE10_chr5_35111467,0.08372298245378976,21048.31040992456,MAT,obs
11,CE10_chr5_35111467,-0.11108898269047789,14984.504682395067,MAT,obs
12,CE10_chr5_35111467,NA,NA,MAT,obs
1,CE10_chr5_42944506,0.36688324769190933,0.15819585376880838,MAT,obs
2,CE10_chr5_42944506,0.3338323552028244,0.13242726477017583,MAT,obs
3,CE10_chr5_42944506,-0.17182801170779846,0.12088305656683933,MAT,obs
4,CE10_chr5_42944506,0.22613326443020237,0.4034231506315213,MAT,obs
5,CE10_chr5_42944506,-0.5233991930666554,0.2726214071440397,MAT,obs
6,CE10_chr5_42944506,0.3595326670235594,0.1520833143281314,MAT,obs
7,CE10_chr5_42944506,0.873688235113324,0.16736073433841986,MAT,obs
8,CE10_chr5_42944506,0.6315878994057511,0.2426329156807817,MAT,obs
9,CE10_chr5_42944506,-0.38630151270528,0.1053105575629462,MAT,obs
10,CE10_chr5_42944506,0.1561144993084846,0.11554767268307652,MAT,obs
11,CE10_chr5_42944506,0.023870230054878653,0.12968850463766307,MAT,obs
12,CE10_chr5_42944506,0.6003671437222553,0.201279705696554,MAT,obs
